#,"Date Time, GMT-06:00","Full Range, μS/cm (LGR S/N: 10778333, SEN S/N: 10778333)","Temp, °C (LGR S/N: 10778333, SEN S/N: 10778333)",Coupler Detached (LGR S/N: 10778333),Coupler Attached (LGR S/N: 10778333),Host Connected (LGR S/N: 10778333),End Of File (LGR S/N: 10778333)
560,4/14/22 19:10,3.7,1.05,,,,
561,4/14/22 19:20,3.7,1.03,,,,
562,4/14/22 19:30,3.7,1,,,,
563,4/14/22 19:40,3.7,0.97,,,,
564,4/14/22 19:50,3.7,0.92,,,,
565,4/14/22 20:00,3.7,0.87,,,,
566,4/14/22 20:10,3.7,0.81,,,,
567,4/14/22 20:20,3.7,0.76,,,,
568,4/14/22 20:30,3.7,0.7,,,,
569,4/14/22 20:40,2.1,0.63,,,,
570,4/14/22 20:50,3.7,0.58,,,,
571,4/14/22 21:00,3.7,0.51,,,,
572,4/14/22 21:10,3.7,0.45,,,,
573,4/14/22 21:20,3.7,0.38,,,,
574,4/14/22 21:30,3.7,0.32,,,,
575,4/14/22 21:40,3.7,0.27,,,,
576,4/14/22 21:50,3.7,0.2,,,,
577,4/14/22 22:00,2.5,0.14,,,,
578,4/14/22 22:10,3.7,0.09,,,,
579,4/14/22 22:20,3.7,0.05,,,,
580,4/14/22 22:30,3.7,0.01,,,,
581,4/14/22 22:40,3.7,-0.03,,,,
582,4/14/22 22:50,3.7,-0.06,,,,
583,4/14/22 23:00,3.7,-0.08,,,,
584,4/14/22 23:10,3.7,-0.11,,,,
585,4/14/22 23:20,3.7,-0.12,,,,
586,4/14/22 23:30,3.7,-0.14,,,,
587,4/14/22 23:40,3.7,-0.14,,,,
588,4/14/22 23:50,3.7,-0.15,,,,
589,4/15/22 0:00,3.7,-0.15,,,,
590,4/15/22 0:10,3.7,-0.14,,,,
591,4/15/22 0:20,2.5,-0.14,,,,
592,4/15/22 0:30,3.7,-0.12,,,,
593,4/15/22 0:40,3.7,-0.11,,,,
594,4/15/22 0:50,3.7,-0.1,,,,
595,4/15/22 1:00,3.7,-0.1,,,,
596,4/15/22 1:10,3.7,-0.08,,,,
597,4/15/22 1:20,3.7,-0.06,,,,
598,4/15/22 1:30,3.7,-0.06,,,,
599,4/15/22 1:40,3.7,-0.04,,,,
600,4/15/22 1:50,3.7,-0.03,,,,
601,4/15/22 2:00,3.7,-0.04,,,,
602,4/15/22 2:10,3.7,-0.04,,,,
603,4/15/22 2:20,3.7,-0.04,,,,
604,4/15/22 2:30,3.7,-0.04,,,,
605,4/15/22 2:40,4.4,-0.06,,,,
606,4/15/22 2:50,3.7,-0.07,,,,
607,4/15/22 3:00,3.7,-0.06,,,,
608,4/15/22 3:10,3.7,-0.07,,,,
609,4/15/22 3:20,3.7,-0.06,,,,
610,4/15/22 3:30,3.7,-0.06,,,,
611,4/15/22 3:40,3.7,-0.03,,,,
612,4/15/22 3:50,3.7,-0.03,,,,
613,4/15/22 4:00,3.7,-0.02,,,,
614,4/15/22 4:10,3.7,0.01,,,,
615,4/15/22 4:20,3.7,0.03,,,,
616,4/15/22 4:30,3.7,0.05,,,,
617,4/15/22 4:40,3.7,0.07,,,,
618,4/15/22 4:50,3.7,0.1,,,,
619,4/15/22 5:00,3.7,0.12,,,,
620,4/15/22 5:10,2.1,0.15,,,,
621,4/15/22 5:20,3.7,0.18,,,,
622,4/15/22 5:30,3.7,0.2,,,,
623,4/15/22 5:40,2.1,0.23,,,,
624,4/15/22 5:50,3.7,0.25,,,,
625,4/15/22 6:00,3.7,0.28,,,,
626,4/15/22 6:10,3.7,0.31,,,,
627,4/15/22 6:20,3.7,0.32,,,,
628,4/15/22 6:30,3.7,0.33,,,,
629,4/15/22 6:40,3.7,0.35,,,,
630,4/15/22 6:50,3.7,0.37,,,,
631,4/15/22 7:00,3.7,0.38,,,,
632,4/15/22 7:10,3.7,0.41,,,,
633,4/15/22 7:20,3.7,0.44,,,,
634,4/15/22 7:30,3.7,0.46,,,,
635,4/15/22 7:40,3.7,0.49,,,,
636,4/15/22 7:50,3.7,0.53,,,,
637,4/15/22 8:00,2.1,0.57,,,,
638,4/15/22 8:10,3.7,0.61,,,,
639,4/15/22 8:20,3.7,0.66,,,,
640,4/15/22 8:30,3.7,0.71,,,,
641,4/15/22 8:40,4.4,0.77,,,,
642,4/15/22 8:50,3.7,0.84,,,,
643,4/15/22 9:00,3.7,0.89,,,,
644,4/15/22 9:10,3.7,0.94,,,,
645,4/15/22 9:20,3.7,1.01,,,,
646,4/15/22 9:30,3.7,1.06,,,,
647,4/15/22 9:40,3.7,1.13,,,,
648,4/15/22 9:50,3.7,1.19,,,,
649,4/15/22 10:00,3.7,1.27,,,,
650,4/15/22 10:10,2.1,1.35,,,,
651,4/15/22 10:20,3.7,1.42,,,,
652,4/15/22 10:30,3.7,1.51,,,,
653,4/15/22 10:40,3.7,1.61,,,,
654,4/15/22 10:50,2.1,1.7,,,,
655,4/15/22 11:00,2.1,1.79,,,,
656,4/15/22 11:10,3.7,1.9,,,,
657,4/15/22 11:20,2.1,2.02,,,,
658,4/15/22 11:30,3.7,2.15,,,,
659,4/15/22 11:40,3.7,2.26,,,,
660,4/15/22 11:50,3.7,2.37,,,,
661,4/15/22 12:00,3.7,2.48,,,,
662,4/15/22 12:10,3.7,2.59,,,,
663,4/15/22 12:20,2.1,2.74,,,,
664,4/15/22 12:30,3.7,2.89,,,,
665,4/15/22 12:40,3.7,3.02,,,,
666,4/15/22 12:50,2.1,3.15,,,,
667,4/15/22 13:00,3.7,3.28,,,,
668,4/15/22 13:10,3.7,3.39,,,,
669,4/15/22 13:20,2.1,3.48,,,,
670,4/15/22 13:30,3.7,3.57,,,,
671,4/15/22 13:40,3.7,3.63,,,,
672,4/15/22 13:50,3.7,3.72,,,,
673,4/15/22 14:00,3.7,3.81,,,,
674,4/15/22 14:10,3.7,3.92,,,,
675,4/15/22 14:20,2.1,4,,,,
676,4/15/22 14:30,2.1,4.07,,,,
677,4/15/22 14:40,3.6,4.15,,,,
678,4/15/22 14:50,2.1,4.2,,,,
679,4/15/22 15:00,2.1,4.22,,,,
680,4/15/22 15:10,3.6,4.24,,,,
681,4/15/22 15:20,3.6,4.33,,,,
682,4/15/22 15:30,3.6,4.42,,,,
683,4/15/22 15:40,3.6,4.49,,,,
684,4/15/22 15:50,3.6,4.53,,,,
685,4/15/22 16:00,3.6,4.55,,,,
686,4/15/22 16:10,12.1,4.61,,,,
687,4/15/22 16:20,26.3,4.63,,,,
688,4/15/22 16:30,26.3,4.63,,,,
689,4/15/22 16:40,12.1,4.61,,,,
690,4/15/22 16:50,26.3,4.59,,,,
691,4/15/22 17:00,26.3,4.54,,,,
692,4/15/22 17:10,17.1,4.5,,,,
693,4/15/22 17:20,12.1,4.44,,,,
694,4/15/22 17:30,26.3,4.37,,,,
695,4/15/22 17:40,26.3,4.32,,,,
696,4/15/22 17:50,12.1,4.26,,,,
697,4/15/22 18:00,12.1,4.2,,,,
698,4/15/22 18:10,12.1,4.15,,,,
699,4/15/22 18:20,26.3,4.11,,,,
700,4/15/22 18:30,26.3,4.07,,,,
701,4/15/22 18:40,26.3,4.05,,,,
702,4/15/22 18:50,26.3,4.02,,,,
703,4/15/22 19:00,12.1,3.98,,,,
704,4/15/22 19:10,26.3,3.92,,,,
705,4/15/22 19:20,26.3,3.85,,,,
706,4/15/22 19:30,26.3,3.79,,,,
707,4/15/22 19:40,12.1,3.71,,,,
708,4/15/22 19:50,12.1,3.62,,,,
709,4/15/22 20:00,12.1,3.54,,,,
710,4/15/22 20:10,12.1,3.45,,,,
711,4/15/22 20:20,26.3,3.37,,,,
712,4/15/22 20:30,26.3,3.27,,,,
713,4/15/22 20:40,12.1,3.18,,,,
714,4/15/22 20:50,12.1,3.1,,,,
715,4/15/22 21:00,3.7,3,,,,
716,4/15/22 21:10,3.7,2.92,,,,
717,4/15/22 21:20,3.7,2.83,,,,
718,4/15/22 21:30,3.7,2.75,,,,
719,4/15/22 21:40,3.7,2.67,,,,
720,4/15/22 21:50,3.7,2.59,,,,
721,4/15/22 22:00,3.7,2.49,,,,
722,4/15/22 22:10,2.1,2.42,,,,
723,4/15/22 22:20,2.1,2.35,,,,
724,4/15/22 22:30,3.7,2.27,,,,
725,4/15/22 22:40,3.7,2.18,,,,
726,4/15/22 22:50,2.1,2.1,,,,
727,4/15/22 23:00,3.7,2.02,,,,
728,4/15/22 23:10,3.7,1.93,,,,
729,4/15/22 23:20,2.1,1.85,,,,
730,4/15/22 23:30,3.7,1.77,,,,
731,4/15/22 23:40,3.7,1.7,,,,
732,4/15/22 23:50,2.1,1.62,,,,
733,4/16/22 0:00,3.7,1.54,,,,
734,4/16/22 0:10,2.1,1.48,,,,
735,4/16/22 0:20,3.7,1.4,,,,
736,4/16/22 0:30,2.1,1.33,,,,
737,4/16/22 0:40,2.1,1.25,,,,
738,4/16/22 0:50,2.1,1.19,,,,
739,4/16/22 1:00,2.1,1.11,,,,
740,4/16/22 1:10,3.7,1.05,,,,
741,4/16/22 1:20,3.7,0.98,,,,
742,4/16/22 1:30,2.1,0.9,,,,
743,4/16/22 1:40,2.1,0.83,,,,
744,4/16/22 1:50,3.7,0.76,,,,
745,4/16/22 2:00,2.1,0.68,,,,
746,4/16/22 2:10,2.1,0.62,,,,
747,4/16/22 2:20,2.1,0.54,,,,
748,4/16/22 2:30,2.1,0.48,,,,
749,4/16/22 2:40,3.7,0.4,,,,
750,4/16/22 2:50,2.1,0.32,,,,
751,4/16/22 3:00,3.7,0.25,,,,
752,4/16/22 3:10,4.4,0.16,,,,
753,4/16/22 3:20,2.1,0.09,,,,
754,4/16/22 3:30,2.1,0.02,,,,
755,4/16/22 3:40,2.1,-0.06,,,,
756,4/16/22 3:50,2.1,-0.12,,,,
757,4/16/22 4:00,2.1,-0.2,,,,
758,4/16/22 4:10,2.1,-0.25,,,,
759,4/16/22 4:20,2.1,-0.29,,,,
760,4/16/22 4:30,2.1,-0.36,,,,
761,4/16/22 4:40,2.1,-0.39,,,,
762,4/16/22 4:50,2.1,-0.37,,,,
763,4/16/22 5:00,2.1,-0.33,,,,
764,4/16/22 5:10,2.1,-0.3,,,,
765,4/16/22 5:20,2.1,-0.29,,,,
766,4/16/22 5:30,2.1,-0.3,,,,
767,4/16/22 5:40,2.1,-0.34,,,,
768,4/16/22 5:50,2.1,-0.42,,,,
769,4/16/22 6:00,2.1,-0.51,,,,
770,4/16/22 6:10,2.1,-0.58,,,,
771,4/16/22 6:20,3.7,-0.65,,,,
772,4/16/22 6:30,2.9,-0.72,,,,
773,4/16/22 6:40,2.1,-0.78,,,,
774,4/16/22 6:50,2.1,-0.81,,,,
775,4/16/22 7:00,3.7,-0.84,,,,
776,4/16/22 7:10,2.1,-0.84,,,,
777,4/16/22 7:20,2.1,-0.81,,,,
778,4/16/22 7:30,2.9,-0.78,,,,
779,4/16/22 7:40,2.1,-0.73,,,,
780,4/16/22 7:50,2.1,-0.67,,,,
781,4/16/22 8:00,4.4,-0.58,,,,
782,4/16/22 8:10,2.1,-0.49,,,,
783,4/16/22 8:20,2.9,-0.38,,,,
784,4/16/22 8:30,2.1,-0.28,,,,
785,4/16/22 8:40,2.1,-0.17,,,,
786,4/16/22 8:50,2.1,-0.06,,,,
787,4/16/22 9:00,2.1,0.06,,,,
788,4/16/22 9:10,2.1,0.16,,,,
789,4/16/22 9:20,2.1,0.25,,,,
790,4/16/22 9:30,2.1,0.37,,,,
791,4/16/22 9:40,2.1,0.53,,,,
792,4/16/22 9:50,2.1,0.72,,,,
793,4/16/22 10:00,2.1,1,,,,
794,4/16/22 10:10,2.1,1.4,,,,
795,4/16/22 10:20,2.1,1.97,,,,
796,4/16/22 10:30,2.1,2.61,,,,
797,4/16/22 10:40,2.9,3.18,,,,
798,4/16/22 10:50,2.1,3.7,,,,
799,4/16/22 11:00,2.1,4.14,,,,
800,4/16/22 11:10,2.1,4.5,,,,
801,4/16/22 11:20,2.1,4.8,,,,
802,4/16/22 11:30,2.1,5.06,,,,
803,4/16/22 11:40,2.1,5.3,,,,
804,4/16/22 11:50,2.1,5.46,,,,
805,4/16/22 12:00,3.6,5.63,,,,
806,4/16/22 12:10,26.3,5.78,,,,
807,4/16/22 12:20,5.6,5.87,,,,
808,4/16/22 12:30,5.6,5.93,,,,
809,4/16/22 12:40,5.6,5.98,,,,
810,4/16/22 12:50,5.6,6.02,,,,
811,4/16/22 13:00,5.6,6.06,,,,
812,4/16/22 13:10,5.6,6.1,,,,
813,4/16/22 13:20,5.6,6.22,,,,
814,4/16/22 13:30,5.6,6.4,,,,
815,4/16/22 13:40,5.6,6.56,,,,
816,4/16/22 13:50,1.7,6.66,,,,
817,4/16/22 14:00,5.6,6.69,,,,
818,4/16/22 14:10,5.6,6.63,,,,
819,4/16/22 14:20,5.6,6.57,,,,
820,4/16/22 14:30,5.6,6.46,,,,
821,4/16/22 14:40,5.6,6.37,,,,
822,4/16/22 14:50,1.7,6.28,,,,
823,4/16/22 15:00,5.6,6.22,,,,
824,4/16/22 15:10,5.6,6.14,,,,
825,4/16/22 15:20,5.6,6.05,,,,
826,4/16/22 15:30,5.6,6,,,,
827,4/16/22 15:40,5.6,5.93,,,,
828,4/16/22 15:50,1.7,5.88,,,,
829,4/16/22 16:00,1.7,5.83,,,,
830,4/16/22 16:10,5.6,5.76,,,,
831,4/16/22 16:20,5.6,5.72,,,,
832,4/16/22 16:30,5.6,5.66,,,,
833,4/16/22 16:40,5.6,5.59,,,,
834,4/16/22 16:50,5.6,5.55,,,,
835,4/16/22 17:00,5.6,5.5,,,,
836,4/16/22 17:10,5.6,5.44,,,,
837,4/16/22 17:20,5.6,5.39,,,,
838,4/16/22 17:30,1.7,5.35,,,,
839,4/16/22 17:40,5.6,5.31,,,,
840,4/16/22 17:50,5.6,5.3,,,,
841,4/16/22 18:00,5.6,5.23,,,,
842,4/16/22 18:10,5.6,5.19,,,,
843,4/16/22 18:20,5.6,5.13,,,,
844,4/16/22 18:30,1.7,5.05,,,,
845,4/16/22 18:40,5.6,4.98,,,,
846,4/16/22 18:50,5.6,4.93,,,,
847,4/16/22 19:00,5.6,4.85,,,,
848,4/16/22 19:10,5.6,4.8,,,,
849,4/16/22 19:20,1.7,4.75,,,,
850,4/16/22 19:30,5.6,4.7,,,,
851,4/16/22 19:40,5.6,4.63,,,,
852,4/16/22 19:50,5.6,4.57,,,,
853,4/16/22 20:00,5.6,4.5,,,,
854,4/16/22 20:10,5.6,4.42,,,,
855,4/16/22 20:20,1.7,4.36,,,,
856,4/16/22 20:30,5.6,4.27,,,,
857,4/16/22 20:40,5.6,4.19,,,,
858,4/16/22 20:50,1.7,4.13,,,,
859,4/16/22 21:00,5.6,4.07,,,,
860,4/16/22 21:10,3.3,4.02,,,,
861,4/16/22 21:20,5.6,3.98,,,,
862,4/16/22 21:30,5.6,3.97,,,,
863,4/16/22 21:40,5.6,3.89,,,,
864,4/16/22 21:50,1.7,3.84,,,,
865,4/16/22 22:00,5.6,3.8,,,,
866,4/16/22 22:10,5.6,3.74,,,,
867,4/16/22 22:20,5.6,3.67,,,,
868,4/16/22 22:30,5.6,3.63,,,,
869,4/16/22 22:40,5.6,3.57,,,,
870,4/16/22 22:50,26.3,3.52,,,,
871,4/16/22 23:00,17.1,3.48,,,,
872,4/16/22 23:10,12.1,3.44,,,,
873,4/16/22 23:20,12.1,3.41,,,,
874,4/16/22 23:30,12.1,3.37,,,,
875,4/16/22 23:40,12.1,3.35,,,,
876,4/16/22 23:50,12.1,3.32,,,,
877,4/17/22 0:00,12.1,3.28,,,,
878,4/17/22 0:10,12.1,3.24,,,,
879,4/17/22 0:20,3.7,3.22,,,,
880,4/17/22 0:30,12.1,3.18,,,,
881,4/17/22 0:40,26.3,3.13,,,,
882,4/17/22 0:50,3.7,3.1,,,,
883,4/17/22 1:00,3.7,3.06,,,,
884,4/17/22 1:10,3.7,3.01,,,,
885,4/17/22 1:20,3.7,2.96,,,,
886,4/17/22 1:30,3.7,2.89,,,,
887,4/17/22 1:40,12.1,2.83,,,,
888,4/17/22 1:50,12.1,2.8,,,,
889,4/17/22 2:00,3.7,2.76,,,,
890,4/17/22 2:10,12.1,2.72,,,,
891,4/17/22 2:20,3.7,2.68,,,,
892,4/17/22 2:30,12.1,2.66,,,,
893,4/17/22 2:40,3.7,2.66,,,,
894,4/17/22 2:50,12.1,2.63,,,,
895,4/17/22 3:00,3.7,2.62,,,,
896,4/17/22 3:10,3.7,2.61,,,,
897,4/17/22 3:20,3.7,2.61,,,,
898,4/17/22 3:30,3.7,2.61,,,,
899,4/17/22 3:40,3.7,2.61,,,,
900,4/17/22 3:50,3.7,2.61,,,,
901,4/17/22 4:00,3.7,2.59,,,,
902,4/17/22 4:10,3.7,2.58,,,,
903,4/17/22 4:20,4.4,2.61,,,,
904,4/17/22 4:30,3.7,2.59,,,,
905,4/17/22 4:40,3.7,2.59,,,,
906,4/17/22 4:50,3.7,2.58,,,,
907,4/17/22 5:00,3.7,2.57,,,,
908,4/17/22 5:10,3.7,2.57,,,,
909,4/17/22 5:20,3.7,2.57,,,,
910,4/17/22 5:30,3.7,2.55,,,,
911,4/17/22 5:40,3.7,2.54,,,,
912,4/17/22 5:50,3.7,2.52,,,,
913,4/17/22 6:00,3.7,2.5,,,,
914,4/17/22 6:10,3.7,2.48,,,,
915,4/17/22 6:20,3.7,2.48,,,,
916,4/17/22 6:30,3.7,2.45,,,,
917,4/17/22 6:40,3.7,2.44,,,,
918,4/17/22 6:50,3.7,2.42,,,,
919,4/17/22 7:00,3.7,2.41,,,,
920,4/17/22 7:10,3.7,2.42,,,,
921,4/17/22 7:20,3.7,2.42,,,,
922,4/17/22 7:30,3.7,2.41,,,,
923,4/17/22 7:40,3.7,2.4,,,,
924,4/17/22 7:50,3.7,2.41,,,,
925,4/17/22 8:00,3.7,2.41,,,,
926,4/17/22 8:10,2.1,2.44,,,,
927,4/17/22 8:20,3.7,2.46,,,,
928,4/17/22 8:30,2.1,2.52,,,,
929,4/17/22 8:40,3.7,2.57,,,,
930,4/17/22 8:50,3.7,2.64,,,,
931,4/17/22 9:00,2.1,2.7,,,,
932,4/17/22 9:10,3.7,2.77,,,,
933,4/17/22 9:20,3.7,2.84,,,,
934,4/17/22 9:30,3.7,2.92,,,,
935,4/17/22 9:40,3.7,3,,,,
936,4/17/22 9:50,3.7,3.11,,,,
937,4/17/22 10:00,2.1,3.27,,,,
938,4/17/22 10:10,4.4,3.46,,,,
939,4/17/22 10:20,2.1,3.59,,,,
940,4/17/22 10:30,2.1,3.72,,,,
941,4/17/22 10:40,3.7,3.84,,,,
942,4/17/22 10:50,2.1,3.97,,,,
943,4/17/22 11:00,3.7,4.1,,,,
944,4/17/22 11:10,3.6,4.24,,,,
945,4/17/22 11:20,3.6,4.33,,,,
946,4/17/22 11:30,3.6,4.45,,,,
947,4/17/22 11:40,2.1,4.62,,,,
948,4/17/22 11:50,3.6,4.74,,,,
949,4/17/22 12:00,3.6,4.78,,,,
950,4/17/22 12:10,3.6,4.79,,,,
951,4/17/22 12:20,3.6,4.78,,,,
952,4/17/22 12:30,3.6,4.74,,,,
953,4/17/22 12:40,3.6,4.66,,,,
954,4/17/22 12:50,3.6,4.63,,,,
955,4/17/22 13:00,26.3,4.63,,,,
956,4/17/22 13:10,12.1,4.61,,,,
957,4/17/22 13:20,3.6,4.54,,,,
958,4/17/22 13:30,2.5,4.52,,,,
959,4/17/22 13:40,12.1,4.5,,,,
960,4/17/22 13:50,3.6,4.5,,,,
961,4/17/22 14:00,2.5,4.54,,,,
962,4/17/22 14:10,12.1,4.54,,,,
963,4/17/22 14:20,12.1,4.49,,,,
964,4/17/22 14:30,12.1,4.45,,,,
965,4/17/22 14:40,12.1,4.41,,,,
966,4/17/22 14:50,26.3,4.4,,,,
967,4/17/22 15:00,3.6,4.36,,,,
968,4/17/22 15:10,3.6,4.32,,,,
969,4/17/22 15:20,3.6,4.27,,,,
970,4/17/22 15:30,12.1,4.22,,,,
971,4/17/22 15:40,12.1,4.15,,,,
972,4/17/22 15:50,12.1,4.09,,,,
973,4/17/22 16:00,12.1,4.02,,,,
974,4/17/22 16:10,3.7,3.96,,,,
975,4/17/22 16:20,3.7,3.89,,,,
976,4/17/22 16:30,3.7,3.83,,,,
977,4/17/22 16:40,3.7,3.78,,,,
978,4/17/22 16:50,3.7,3.72,,,,
979,4/17/22 17:00,3.7,3.7,,,,
980,4/17/22 17:10,3.7,3.63,,,,
981,4/17/22 17:20,3.7,3.61,,,,
982,4/17/22 17:30,3.7,3.55,,,,
983,4/17/22 17:40,3.7,3.52,,,,
984,4/17/22 17:50,3.7,3.49,,,,
985,4/17/22 18:00,3.7,3.45,,,,
986,4/17/22 18:10,3.7,3.41,,,,
987,4/17/22 18:20,3.7,3.39,,,,
988,4/17/22 18:30,3.7,3.35,,,,
989,4/17/22 18:40,3.7,3.31,,,,
990,4/17/22 18:50,3.7,3.28,,,,
991,4/17/22 19:00,2.1,3.26,,,,
992,4/17/22 19:10,3.7,3.22,,,,
993,4/17/22 19:20,3.7,3.19,,,,
994,4/17/22 19:30,2.1,3.15,,,,
995,4/17/22 19:40,3.7,3.13,,,,
996,4/17/22 19:50,2.1,3.07,,,,
997,4/17/22 20:00,3.7,3.03,,,,
998,4/17/22 20:10,3.7,2.98,,,,
999,4/17/22 20:20,2.1,2.94,,,,
1000,4/17/22 20:30,2.1,2.9,,,,
1001,4/17/22 20:40,3.7,2.85,,,,
1002,4/17/22 20:50,3.7,2.8,,,,
1003,4/17/22 21:00,2.1,2.76,,,,
1004,4/17/22 21:10,3.7,2.72,,,,
1005,4/17/22 21:20,2.1,2.68,,,,
1006,4/17/22 21:30,2.1,2.64,,,,
1007,4/17/22 21:40,3.7,2.62,,,,
1008,4/17/22 21:50,3.7,2.61,,,,
1009,4/17/22 22:00,3.7,2.59,,,,
1010,4/17/22 22:10,3.7,2.57,,,,
1011,4/17/22 22:20,2.1,2.57,,,,
1012,4/17/22 22:30,2.1,2.57,,,,
1013,4/17/22 22:40,3.7,2.57,,,,
1014,4/17/22 22:50,3.7,2.57,,,,
1015,4/17/22 23:00,2.1,2.57,,,,
1016,4/17/22 23:10,2.1,2.57,,,,
1017,4/17/22 23:20,2.1,2.55,,,,
1018,4/17/22 23:30,2.1,2.55,,,,
1019,4/17/22 23:40,2.1,2.54,,,,
1020,4/17/22 23:50,2.1,2.54,,,,
1021,4/18/22 0:00,2.1,2.54,,,,
1022,4/18/22 0:10,3.7,2.55,,,,
1023,4/18/22 0:20,3.7,2.53,,,,
1024,4/18/22 0:30,2.1,2.54,,,,
1025,4/18/22 0:40,3.7,2.52,,,,
1026,4/18/22 0:50,3.7,2.53,,,,
1027,4/18/22 1:00,2.1,2.52,,,,
1028,4/18/22 1:10,2.9,2.52,,,,
1029,4/18/22 1:20,4.4,2.5,,,,
1030,4/18/22 1:30,2.1,2.5,,,,
1031,4/18/22 1:40,2.1,2.49,,,,
1032,4/18/22 1:50,2.9,2.46,,,,
1033,4/18/22 2:00,3.7,2.45,,,,
1034,4/18/22 2:10,3.7,2.44,,,,
1035,4/18/22 2:20,2.1,2.41,,,,
1036,4/18/22 2:30,3.7,2.39,,,,
1037,4/18/22 2:40,3.7,2.35,,,,
1038,4/18/22 2:50,2.1,2.31,,,,
1039,4/18/22 3:00,2.1,2.24,,,,
1040,4/18/22 3:10,4.4,2.19,,,,
1041,4/18/22 3:20,3.7,2.14,,,,
1042,4/18/22 3:30,2.1,2.1,,,,
1043,4/18/22 3:40,2.1,2.02,,,,
1044,4/18/22 3:50,3.7,1.96,,,,
1045,4/18/22 4:00,3.7,1.89,,,,
1046,4/18/22 4:10,3.7,1.81,,,,
1047,4/18/22 4:20,2.1,1.75,,,,
1048,4/18/22 4:30,3.7,1.7,,,,
1049,4/18/22 4:40,3.7,1.61,,,,
1050,4/18/22 4:50,3.7,1.54,,,,
1051,4/18/22 5:00,3.7,1.46,,,,
1052,4/18/22 5:10,3.7,1.38,,,,
1053,4/18/22 5:20,2.1,1.32,,,,
1054,4/18/22 5:30,2.1,1.23,,,,
1055,4/18/22 5:40,3.7,1.15,,,,
1056,4/18/22 5:50,3.7,1.07,,,,
1057,4/18/22 6:00,3.7,1.01,,,,
1058,4/18/22 6:10,2.1,0.93,,,,
1059,4/18/22 6:20,3.7,0.85,,,,
1060,4/18/22 6:30,3.7,0.79,,,,
1061,4/18/22 6:40,2.1,0.71,,,,
1062,4/18/22 6:50,3.7,0.64,,,,
1063,4/18/22 7:00,3.7,0.59,,,,
1064,4/18/22 7:10,2.1,0.54,,,,
1065,4/18/22 7:20,2.1,0.49,,,,
1066,4/18/22 7:30,2.1,0.48,,,,
1067,4/18/22 7:40,3.7,0.46,,,,
1068,4/18/22 7:50,3.7,0.46,,,,
1069,4/18/22 8:00,3.7,0.49,,,,
1070,4/18/22 8:10,2.1,0.53,,,,
1071,4/18/22 8:20,3.7,0.57,,,,
1072,4/18/22 8:30,3.7,0.61,,,,
1073,4/18/22 8:40,3.7,0.66,,,,
1074,4/18/22 8:50,3.7,0.71,,,,
1075,4/18/22 9:00,3.7,0.79,,,,
1076,4/18/22 9:10,2.1,0.85,,,,
1077,4/18/22 9:20,2.1,0.96,,,,
1078,4/18/22 9:30,3.7,1.09,,,,
1079,4/18/22 9:40,3.7,1.24,,,,
1080,4/18/22 9:50,3.7,1.49,,,,
1081,4/18/22 10:00,3.7,1.79,,,,
1082,4/18/22 10:10,2.1,2.18,,,,
1083,4/18/22 10:20,2.1,2.63,,,,
1084,4/18/22 10:30,2.1,3.14,,,,
1085,4/18/22 10:40,2.1,3.66,,,,
1086,4/18/22 10:50,2.1,4.22,,,,
1087,4/18/22 11:00,2.1,4.76,,,,
1088,4/18/22 11:10,2.1,5.31,,,,
1089,4/18/22 11:20,2.1,5.81,,,,
1090,4/18/22 11:30,2.1,6.31,,,,
1091,4/18/22 11:40,2.9,6.79,,,,
1092,4/18/22 11:50,3.6,7.2,,,,
1093,4/18/22 12:00,5.5,7.57,,,,
1094,4/18/22 12:10,5.5,7.8,,,,
1095,4/18/22 12:20,3.3,7.93,,,,
1096,4/18/22 12:30,3.3,7.95,,,,
1097,4/18/22 12:40,5.5,7.89,,,,
1098,4/18/22 12:50,5.5,7.78,,,,
1099,4/18/22 13:00,3.3,7.67,,,,
1100,4/18/22 13:10,5.5,7.57,,,,
1101,4/18/22 13:20,5.5,7.58,,,,
1102,4/18/22 13:30,5.5,7.72,,,,
1103,4/18/22 13:40,5.5,7.95,,,,
1104,4/18/22 13:50,5.5,8.19,,,,
1105,4/18/22 14:00,5.5,8.39,,,,
1106,4/18/22 14:10,5.5,8.5,,,,
1107,4/18/22 14:20,5.5,8.56,,,,
1108,4/18/22 14:30,1,8.56,,,,
1109,4/18/22 14:40,2.5,8.3,,,,
1110,4/18/22 14:50,1,8.1,,,,
1111,4/18/22 15:00,1,7.96,,,,
1112,4/18/22 15:10,1,7.88,,,,
1113,4/18/22 15:20,1,7.87,,,,
1114,4/18/22 15:30,1,7.91,,,,
1115,4/18/22 15:40,1,7.97,,,,
1116,4/18/22 15:50,1,8.04,,,,
1117,4/18/22 16:00,1,8.1,,,,
1118,4/18/22 16:10,2.1,8.17,,,,
1119,4/18/22 16:20,1.7,8.19,,,,
1120,4/18/22 16:30,1.7,8.19,,,,
1121,4/18/22 16:40,1.7,8.14,,,,
1122,4/18/22 16:50,1.7,8.08,,,,
1123,4/18/22 17:00,1.7,8.02,,,,
1124,4/18/22 17:10,1.3,7.93,,,,
1125,4/18/22 17:20,1.3,7.83,,,,
1126,4/18/22 17:30,2.1,7.71,,,,
1127,4/18/22 17:40,2.1,7.59,,,,
1128,4/18/22 17:50,2.1,7.49,,,,
