ID,time_sec,BV_volts,temp_C,DO_mgL,Q,datetime,sample_year,DO_mgL_avg,date,time
241,1651518600,3.26,1.604,9.307,0.992,2022-05-02T19:10:00Z,2022,9.3102,5/2/22,12:10:00
242,1651518660,3.26,1.604,9.318,0.993,2022-05-02T19:11:00Z,2022,9.3136,5/2/22,12:11:00
243,1651518720,3.26,1.625,9.313,0.993,2022-05-02T19:12:00Z,2022,9.3134,5/2/22,12:12:00
244,1651518780,3.26,1.625,9.312,0.992,2022-05-02T19:13:00Z,2022,9.3142,5/2/22,12:13:00
245,1651518840,3.26,1.636,9.303,0.992,2022-05-02T19:14:00Z,2022,9.3106,5/2/22,12:14:00
246,1651518900,3.26,1.614,9.32,0.993,2022-05-02T19:15:00Z,2022,9.3132,5/2/22,12:15:00
247,1651518960,3.26,1.646,9.294,0.992,2022-05-02T19:16:00Z,2022,9.3084,5/2/22,12:16:00
248,1651519020,3.26,1.657,9.301,0.992,2022-05-02T19:17:00Z,2022,9.306,5/2/22,12:17:00
249,1651519080,3.26,1.625,9.313,0.992,2022-05-02T19:18:00Z,2022,9.3062,5/2/22,12:18:00
250,1651519140,3.26,1.636,9.298,0.992,2022-05-02T19:19:00Z,2022,9.3052,5/2/22,12:19:00
251,1651519200,3.26,1.614,9.308,0.992,2022-05-02T19:20:00Z,2022,9.3028,5/2/22,12:20:00
252,1651519260,3.26,1.604,9.305,0.991,2022-05-02T19:21:00Z,2022,9.305,5/2/22,12:21:00
253,1651519320,3.26,1.614,9.316,0.992,2022-05-02T19:22:00Z,2022,9.308,5/2/22,12:22:00
254,1651519380,3.26,1.614,9.32,0.993,2022-05-02T19:23:00Z,2022,9.3094,5/2/22,12:23:00
255,1651519440,3.26,1.625,9.311,0.992,2022-05-02T19:24:00Z,2022,9.312,5/2/22,12:24:00
256,1651519500,3.26,1.636,9.305,0.992,2022-05-02T19:25:00Z,2022,9.3114,5/2/22,12:25:00
257,1651519560,3.26,1.604,9.322,0.993,2022-05-02T19:26:00Z,2022,9.3148,5/2/22,12:26:00
258,1651519620,3.26,1.625,9.32,0.993,2022-05-02T19:27:00Z,2022,9.3156,5/2/22,12:27:00
259,1651519680,3.26,1.625,9.305,0.992,2022-05-02T19:28:00Z,2022,9.3126,5/2/22,12:28:00
260,1651519740,3.26,1.646,9.302,0.992,2022-05-02T19:29:00Z,2022,9.3108,5/2/22,12:29:00
261,1651519800,3.26,1.646,9.304,0.992,2022-05-02T19:30:00Z,2022,9.3106,5/2/22,12:30:00
262,1651519860,3.26,1.636,9.293,0.992,2022-05-02T19:31:00Z,2022,9.3048,5/2/22,12:31:00
263,1651519920,3.26,1.657,9.302,0.992,2022-05-02T19:32:00Z,2022,9.3012,5/2/22,12:32:00
264,1651519980,3.26,1.657,9.304,0.992,2022-05-02T19:33:00Z,2022,9.301,5/2/22,12:33:00
265,1651520040,3.26,1.668,9.293,0.992,2022-05-02T19:34:00Z,2022,9.2992,5/2/22,12:34:00
266,1651520100,3.26,1.646,9.314,0.992,2022-05-02T19:35:00Z,2022,9.3012,5/2/22,12:35:00
267,1651520160,3.26,1.668,9.326,0.993,2022-05-02T19:36:00Z,2022,9.3078,5/2/22,12:36:00
268,1651520220,3.26,1.678,9.302,0.992,2022-05-02T19:37:00Z,2022,9.3078,5/2/22,12:37:00
269,1651520280,3.26,1.71,9.295,0.992,2022-05-02T19:38:00Z,2022,9.306,5/2/22,12:38:00
270,1651520340,3.26,1.7,9.302,0.992,2022-05-02T19:39:00Z,2022,9.3078,5/2/22,12:39:00
271,1651520400,3.26,1.71,9.3,0.992,2022-05-02T19:40:00Z,2022,9.305,5/2/22,12:40:00
272,1651520460,3.26,1.71,9.3,0.992,2022-05-02T19:41:00Z,2022,9.2998,5/2/22,12:41:00
273,1651520520,3.26,1.689,9.309,0.992,2022-05-02T19:42:00Z,2022,9.3012,5/2/22,12:42:00
274,1651520580,3.26,1.7,9.302,0.992,2022-05-02T19:43:00Z,2022,9.3026,5/2/22,12:43:00
275,1651520640,3.26,1.71,9.288,0.991,2022-05-02T19:44:00Z,2022,9.2998,5/2/22,12:44:00
276,1651520700,3.26,1.7,9.302,0.992,2022-05-02T19:45:00Z,2022,9.3002,5/2/22,12:45:00
277,1651520760,3.26,1.71,9.297,0.993,2022-05-02T19:46:00Z,2022,9.2996,5/2/22,12:46:00
278,1651520820,3.26,1.689,9.288,0.992,2022-05-02T19:47:00Z,2022,9.2954,5/2/22,12:47:00
279,1651520880,3.26,1.7,9.279,0.992,2022-05-02T19:48:00Z,2022,9.2908,5/2/22,12:48:00
280,1651520940,3.26,1.71,9.293,0.992,2022-05-02T19:49:00Z,2022,9.2918,5/2/22,12:49:00
281,1651521000,3.26,1.689,9.298,0.993,2022-05-02T19:50:00Z,2022,9.291,5/2/22,12:50:00
282,1651521060,3.26,1.689,9.287,0.992,2022-05-02T19:51:00Z,2022,9.289,5/2/22,12:51:00
283,1651521120,3.26,1.678,9.289,0.992,2022-05-02T19:52:00Z,2022,9.2892,5/2/22,12:52:00
284,1651521180,3.26,1.657,9.293,0.992,2022-05-02T19:53:00Z,2022,9.292,5/2/22,12:53:00
285,1651521240,3.26,1.689,9.289,0.992,2022-05-02T19:54:00Z,2022,9.2912,5/2/22,12:54:00
286,1651521300,3.26,1.678,9.292,0.992,2022-05-02T19:55:00Z,2022,9.29,5/2/22,12:55:00
287,1651521360,3.26,1.678,9.28,0.992,2022-05-02T19:56:00Z,2022,9.2886,5/2/22,12:56:00
288,1651521420,3.26,1.689,9.285,0.992,2022-05-02T19:57:00Z,2022,9.2878,5/2/22,12:57:00
289,1651521480,3.26,1.657,9.302,0.992,2022-05-02T19:58:00Z,2022,9.2896,5/2/22,12:58:00
290,1651521540,3.26,1.668,9.283,0.992,2022-05-02T19:59:00Z,2022,9.2884,5/2/22,12:59:00
291,1651521600,3.26,1.689,9.269,0.991,2022-05-02T20:00:00Z,2022,9.2838,5/2/22,13:00:00
292,1651521660,3.26,1.668,9.293,0.992,2022-05-02T20:01:00Z,2022,9.2864,5/2/22,13:01:00
293,1651521720,3.26,1.668,9.291,0.992,2022-05-02T20:02:00Z,2022,9.2876,5/2/22,13:02:00
294,1651521780,3.26,1.7,9.292,0.992,2022-05-02T20:03:00Z,2022,9.2856,5/2/22,13:03:00
295,1651521840,3.26,1.689,9.283,0.992,2022-05-02T20:04:00Z,2022,9.2856,5/2/22,13:04:00
296,1651521900,3.26,1.657,9.305,0.992,2022-05-02T20:05:00Z,2022,9.2928,5/2/22,13:05:00
297,1651521960,3.26,1.689,9.281,0.992,2022-05-02T20:06:00Z,2022,9.2904,5/2/22,13:06:00
298,1651522020,3.26,1.689,9.281,0.992,2022-05-02T20:07:00Z,2022,9.2884,5/2/22,13:07:00
299,1651522080,3.26,1.668,9.303,0.992,2022-05-02T20:08:00Z,2022,9.2906,5/2/22,13:08:00
300,1651522140,3.26,1.71,9.295,0.992,2022-05-02T20:09:00Z,2022,9.293,5/2/22,13:09:00
301,1651522200,3.26,1.689,9.29,0.992,2022-05-02T20:10:00Z,2022,9.29,5/2/22,13:10:00
302,1651522260,3.26,1.7,9.282,0.992,2022-05-02T20:11:00Z,2022,9.2902,5/2/22,13:11:00
303,1651522320,3.26,1.71,9.279,0.992,2022-05-02T20:12:00Z,2022,9.2898,5/2/22,13:12:00
304,1651522380,3.25,1.7,9.296,0.992,2022-05-02T20:13:00Z,2022,9.2884,5/2/22,13:13:00
305,1651522440,3.26,1.657,9.304,0.992,2022-05-02T20:14:00Z,2022,9.2902,5/2/22,13:14:00
306,1651522500,3.26,1.71,9.277,0.992,2022-05-02T20:15:00Z,2022,9.2876,5/2/22,13:15:00
307,1651522560,3.26,1.689,9.3,0.992,2022-05-02T20:16:00Z,2022,9.2912,5/2/22,13:16:00
308,1651522620,3.26,1.721,9.29,0.992,2022-05-02T20:17:00Z,2022,9.2934,5/2/22,13:17:00
309,1651522680,3.26,1.732,9.279,0.992,2022-05-02T20:18:00Z,2022,9.29,5/2/22,13:18:00
310,1651522740,3.26,1.7,9.302,0.992,2022-05-02T20:19:00Z,2022,9.2896,5/2/22,13:19:00
311,1651522800,3.26,1.71,9.308,0.992,2022-05-02T20:20:00Z,2022,9.2958,5/2/22,13:20:00
312,1651522860,3.26,1.742,9.279,0.991,2022-05-02T20:21:00Z,2022,9.2916,5/2/22,13:21:00
313,1651522920,3.26,1.732,9.289,0.992,2022-05-02T20:22:00Z,2022,9.2914,5/2/22,13:22:00
314,1651522980,3.26,1.742,9.302,0.992,2022-05-02T20:23:00Z,2022,9.296,5/2/22,13:23:00
315,1651523040,3.26,1.742,9.292,0.992,2022-05-02T20:24:00Z,2022,9.294,5/2/22,13:24:00
316,1651523100,3.26,1.764,9.289,0.992,2022-05-02T20:25:00Z,2022,9.2902,5/2/22,13:25:00
317,1651523160,3.26,1.785,9.277,0.992,2022-05-02T20:26:00Z,2022,9.2898,5/2/22,13:26:00
318,1651523220,3.26,1.806,9.278,0.992,2022-05-02T20:27:00Z,2022,9.2876,5/2/22,13:27:00
319,1651523280,3.26,1.764,9.287,0.991,2022-05-02T20:28:00Z,2022,9.2846,5/2/22,13:28:00
320,1651523340,3.26,1.806,9.275,0.991,2022-05-02T20:29:00Z,2022,9.2812,5/2/22,13:29:00
321,1651523400,3.26,1.796,9.27,0.991,2022-05-02T20:30:00Z,2022,9.2774,5/2/22,13:30:00
322,1651523460,3.26,1.774,9.276,0.991,2022-05-02T20:31:00Z,2022,9.2772,5/2/22,13:31:00
323,1651523520,3.25,1.828,9.272,0.992,2022-05-02T20:32:00Z,2022,9.276,5/2/22,13:32:00
324,1651523580,3.26,1.817,9.263,0.991,2022-05-02T20:33:00Z,2022,9.2712,5/2/22,13:33:00
325,1651523640,3.26,1.806,9.276,0.991,2022-05-02T20:34:00Z,2022,9.2714,5/2/22,13:34:00
326,1651523700,3.26,1.849,9.232,0.99,2022-05-02T20:35:00Z,2022,9.2638,5/2/22,13:35:00
327,1651523760,3.26,1.806,9.26,0.991,2022-05-02T20:36:00Z,2022,9.2606,5/2/22,13:36:00
328,1651523820,3.26,1.806,9.241,0.991,2022-05-02T20:37:00Z,2022,9.2544,5/2/22,13:37:00
329,1651523880,3.25,1.785,9.253,0.991,2022-05-02T20:38:00Z,2022,9.2524,5/2/22,13:38:00
330,1651523940,3.26,1.764,9.267,0.992,2022-05-02T20:39:00Z,2022,9.2506,5/2/22,13:39:00
331,1651524000,3.26,1.796,9.241,0.991,2022-05-02T20:40:00Z,2022,9.2524,5/2/22,13:40:00
332,1651524060,3.26,1.817,9.233,0.991,2022-05-02T20:41:00Z,2022,9.247,5/2/22,13:41:00
333,1651524120,3.26,1.764,9.26,0.991,2022-05-02T20:42:00Z,2022,9.2508,5/2/22,13:42:00
334,1651524180,3.26,1.764,9.263,0.992,2022-05-02T20:43:00Z,2022,9.2528,5/2/22,13:43:00
335,1651524240,3.26,1.785,9.251,0.991,2022-05-02T20:44:00Z,2022,9.2496,5/2/22,13:44:00
336,1651524300,3.26,1.806,9.251,0.992,2022-05-02T20:45:00Z,2022,9.2516,5/2/22,13:45:00
337,1651524360,3.26,1.838,9.228,0.992,2022-05-02T20:46:00Z,2022,9.2506,5/2/22,13:46:00
338,1651524420,3.26,1.817,9.25,0.992,2022-05-02T20:47:00Z,2022,9.2486,5/2/22,13:47:00
339,1651524480,3.26,1.817,9.24,0.992,2022-05-02T20:48:00Z,2022,9.244,5/2/22,13:48:00
340,1651524540,3.26,1.817,9.246,0.992,2022-05-02T20:49:00Z,2022,9.243,5/2/22,13:49:00
341,1651524600,3.26,1.817,9.241,0.992,2022-05-02T20:50:00Z,2022,9.241,5/2/22,13:50:00
342,1651524660,3.26,1.838,9.243,0.992,2022-05-02T20:51:00Z,2022,9.244,5/2/22,13:51:00
343,1651524720,3.26,1.817,9.251,0.992,2022-05-02T20:52:00Z,2022,9.2442,5/2/22,13:52:00
344,1651524780,3.25,1.817,9.251,0.992,2022-05-02T20:53:00Z,2022,9.2464,5/2/22,13:53:00
345,1651524840,3.26,1.817,9.25,0.992,2022-05-02T20:54:00Z,2022,9.2472,5/2/22,13:54:00
346,1651524900,3.26,1.828,9.253,0.992,2022-05-02T20:55:00Z,2022,9.2496,5/2/22,13:55:00
347,1651524960,3.26,1.817,9.245,0.992,2022-05-02T20:56:00Z,2022,9.25,5/2/22,13:56:00
348,1651525020,3.26,1.806,9.257,0.992,2022-05-02T20:57:00Z,2022,9.2512,5/2/22,13:57:00
349,1651525080,3.26,1.796,9.261,0.992,2022-05-02T20:58:00Z,2022,9.2532,5/2/22,13:58:00
350,1651525140,3.26,1.838,9.257,0.992,2022-05-02T20:59:00Z,2022,9.2546,5/2/22,13:59:00
351,1651525200,3.26,1.828,9.251,0.992,2022-05-02T21:00:00Z,2022,9.2542,5/2/22,14:00:00
352,1651525260,3.25,1.828,9.246,0.992,2022-05-02T21:01:00Z,2022,9.2544,5/2/22,14:01:00
353,1651525320,3.26,1.796,9.261,0.992,2022-05-02T21:02:00Z,2022,9.2552,5/2/22,14:02:00
354,1651525380,3.26,1.817,9.239,0.992,2022-05-02T21:03:00Z,2022,9.2508,5/2/22,14:03:00
355,1651525440,3.26,1.817,9.252,0.992,2022-05-02T21:04:00Z,2022,9.2498,5/2/22,14:04:00
356,1651525500,3.26,1.796,9.253,0.992,2022-05-02T21:05:00Z,2022,9.2502,5/2/22,14:05:00
357,1651525560,3.26,1.796,9.257,0.992,2022-05-02T21:06:00Z,2022,9.2524,5/2/22,14:06:00
358,1651525620,3.26,1.764,9.273,0.992,2022-05-02T21:07:00Z,2022,9.2548,5/2/22,14:07:00
359,1651525680,3.26,1.774,9.261,0.992,2022-05-02T21:08:00Z,2022,9.2592,5/2/22,14:08:00
360,1651525740,3.26,1.753,9.279,0.992,2022-05-02T21:09:00Z,2022,9.2646,5/2/22,14:09:00
361,1651525800,3.26,1.742,9.28,0.992,2022-05-02T21:10:00Z,2022,9.27,5/2/22,14:10:00
362,1651525860,3.26,1.742,9.281,0.992,2022-05-02T21:11:00Z,2022,9.2748,5/2/22,14:11:00
363,1651525920,3.26,1.764,9.275,0.992,2022-05-02T21:12:00Z,2022,9.2752,5/2/22,14:12:00
364,1651525980,3.26,1.785,9.256,0.992,2022-05-02T21:13:00Z,2022,9.2742,5/2/22,14:13:00
365,1651526040,3.26,1.753,9.26,0.992,2022-05-02T21:14:00Z,2022,9.2704,5/2/22,14:14:00
366,1651526100,3.26,1.742,9.272,0.992,2022-05-02T21:15:00Z,2022,9.2688,5/2/22,14:15:00
367,1651526160,3.26,1.732,9.267,0.992,2022-05-02T21:16:00Z,2022,9.266,5/2/22,14:16:00
368,1651526220,3.26,1.753,9.263,0.992,2022-05-02T21:17:00Z,2022,9.2636,5/2/22,14:17:00
369,1651526280,3.26,1.742,9.261,0.992,2022-05-02T21:18:00Z,2022,9.2646,5/2/22,14:18:00
370,1651526340,3.26,1.71,9.282,0.992,2022-05-02T21:19:00Z,2022,9.269,5/2/22,14:19:00
371,1651526400,3.26,1.732,9.266,0.991,2022-05-02T21:20:00Z,2022,9.2678,5/2/22,14:20:00
372,1651526460,3.26,1.71,9.28,0.992,2022-05-02T21:21:00Z,2022,9.2704,5/2/22,14:21:00
373,1651526520,3.25,1.71,9.281,0.992,2022-05-02T21:22:00Z,2022,9.274,5/2/22,14:22:00
374,1651526580,3.26,1.732,9.27,0.992,2022-05-02T21:23:00Z,2022,9.2758,5/2/22,14:23:00
375,1651526640,3.26,1.732,9.268,0.992,2022-05-02T21:24:00Z,2022,9.273,5/2/22,14:24:00
376,1651526700,3.26,1.721,9.284,0.992,2022-05-02T21:25:00Z,2022,9.2766,5/2/22,14:25:00
377,1651526760,3.26,1.732,9.262,0.991,2022-05-02T21:26:00Z,2022,9.273,5/2/22,14:26:00
378,1651526820,3.26,1.742,9.257,0.992,2022-05-02T21:27:00Z,2022,9.2682,5/2/22,14:27:00
379,1651526880,3.26,1.7,9.276,0.992,2022-05-02T21:28:00Z,2022,9.2694,5/2/22,14:28:00
380,1651526940,3.26,1.742,9.279,0.992,2022-05-02T21:29:00Z,2022,9.2716,5/2/22,14:29:00
381,1651527000,3.26,1.753,9.269,0.992,2022-05-02T21:30:00Z,2022,9.2686,5/2/22,14:30:00
382,1651527060,3.26,1.774,9.258,0.992,2022-05-02T21:31:00Z,2022,9.2678,5/2/22,14:31:00
383,1651527120,3.26,1.742,9.266,0.992,2022-05-02T21:32:00Z,2022,9.2696,5/2/22,14:32:00
384,1651527180,3.26,1.732,9.269,0.992,2022-05-02T21:33:00Z,2022,9.2682,5/2/22,14:33:00
385,1651527240,3.26,1.732,9.28,0.993,2022-05-02T21:34:00Z,2022,9.2684,5/2/22,14:34:00
386,1651527300,3.25,1.753,9.256,0.992,2022-05-02T21:35:00Z,2022,9.2658,5/2/22,14:35:00
387,1651527360,3.26,1.774,9.265,0.993,2022-05-02T21:36:00Z,2022,9.2672,5/2/22,14:36:00
388,1651527420,3.26,1.774,9.25,0.992,2022-05-02T21:37:00Z,2022,9.264,5/2/22,14:37:00
389,1651527480,3.26,1.785,9.239,0.992,2022-05-02T21:38:00Z,2022,9.258,5/2/22,14:38:00
390,1651527540,3.26,1.742,9.255,0.992,2022-05-02T21:39:00Z,2022,9.253,5/2/22,14:39:00
391,1651527600,3.26,1.721,9.264,0.992,2022-05-02T21:40:00Z,2022,9.2546,5/2/22,14:40:00
392,1651527660,3.25,1.721,9.276,0.993,2022-05-02T21:41:00Z,2022,9.2568,5/2/22,14:41:00
393,1651527720,3.26,1.721,9.288,0.993,2022-05-02T21:42:00Z,2022,9.2644,5/2/22,14:42:00
394,1651527780,3.26,1.796,9.246,0.992,2022-05-02T21:43:00Z,2022,9.2658,5/2/22,14:43:00
395,1651527840,3.26,1.753,9.266,0.992,2022-05-02T21:44:00Z,2022,9.268,5/2/22,14:44:00
396,1651527900,3.26,1.785,9.255,0.992,2022-05-02T21:45:00Z,2022,9.2662,5/2/22,14:45:00
397,1651527960,3.26,1.764,9.26,0.992,2022-05-02T21:46:00Z,2022,9.263,5/2/22,14:46:00
398,1651528020,3.26,1.764,9.249,0.992,2022-05-02T21:47:00Z,2022,9.2552,5/2/22,14:47:00
399,1651528080,3.25,1.774,9.27,0.993,2022-05-02T21:48:00Z,2022,9.26,5/2/22,14:48:00
400,1651528140,3.25,1.764,9.248,0.992,2022-05-02T21:49:00Z,2022,9.2564,5/2/22,14:49:00
401,1651528200,3.26,1.806,9.244,0.993,2022-05-02T21:50:00Z,2022,9.2542,5/2/22,14:50:00
402,1651528260,3.25,1.764,9.247,0.992,2022-05-02T21:51:00Z,2022,9.2516,5/2/22,14:51:00
403,1651528320,3.26,1.732,9.262,0.992,2022-05-02T21:52:00Z,2022,9.2542,5/2/22,14:52:00
404,1651528380,3.25,1.774,9.25,0.992,2022-05-02T21:53:00Z,2022,9.2502,5/2/22,14:53:00
405,1651528440,3.25,1.732,9.276,0.993,2022-05-02T21:54:00Z,2022,9.2558,5/2/22,14:54:00
406,1651528500,3.26,1.796,9.249,0.993,2022-05-02T21:55:00Z,2022,9.2568,5/2/22,14:55:00
407,1651528560,3.26,1.774,9.246,0.992,2022-05-02T21:56:00Z,2022,9.2566,5/2/22,14:56:00
408,1651528620,3.26,1.753,9.252,0.992,2022-05-02T21:57:00Z,2022,9.2546,5/2/22,14:57:00
409,1651528680,3.26,1.774,9.231,0.991,2022-05-02T21:58:00Z,2022,9.2508,5/2/22,14:58:00
410,1651528740,3.26,1.753,9.252,0.992,2022-05-02T21:59:00Z,2022,9.246,5/2/22,14:59:00
411,1651528800,3.26,1.817,9.239,0.992,2022-05-02T22:00:00Z,2022,9.244,5/2/22,15:00:00
412,1651528860,3.26,1.785,9.24,0.992,2022-05-02T22:01:00Z,2022,9.2428,5/2/22,15:01:00
413,1651528920,3.25,1.764,9.242,0.992,2022-05-02T22:02:00Z,2022,9.2408,5/2/22,15:02:00
414,1651528980,3.25,1.764,9.233,0.991,2022-05-02T22:03:00Z,2022,9.2412,5/2/22,15:03:00
415,1651529040,3.25,1.764,9.233,0.992,2022-05-02T22:04:00Z,2022,9.2374,5/2/22,15:04:00
416,1651529100,3.25,1.753,9.241,0.992,2022-05-02T22:05:00Z,2022,9.2378,5/2/22,15:05:00
417,1651529160,3.25,1.753,9.239,0.992,2022-05-02T22:06:00Z,2022,9.2376,5/2/22,15:06:00
418,1651529220,3.26,1.721,9.258,0.992,2022-05-02T22:07:00Z,2022,9.2408,5/2/22,15:07:00
419,1651529280,3.26,1.668,9.273,0.991,2022-05-02T22:08:00Z,2022,9.2488,5/2/22,15:08:00
420,1651529340,3.26,1.742,9.242,0.992,2022-05-02T22:09:00Z,2022,9.2506,5/2/22,15:09:00
421,1651529400,3.25,1.689,9.276,0.992,2022-05-02T22:10:00Z,2022,9.2576,5/2/22,15:10:00
422,1651529460,3.26,1.742,9.248,0.992,2022-05-02T22:11:00Z,2022,9.2594,5/2/22,15:11:00
423,1651529520,3.26,1.71,9.265,0.992,2022-05-02T22:12:00Z,2022,9.2608,5/2/22,15:12:00
424,1651529580,3.26,1.732,9.255,0.992,2022-05-02T22:13:00Z,2022,9.2572,5/2/22,15:13:00
425,1651529640,3.25,1.732,9.252,0.992,2022-05-02T22:14:00Z,2022,9.2592,5/2/22,15:14:00
426,1651529700,3.25,1.742,9.254,0.992,2022-05-02T22:15:00Z,2022,9.2548,5/2/22,15:15:00
427,1651529760,3.26,1.721,9.255,0.992,2022-05-02T22:16:00Z,2022,9.2562,5/2/22,15:16:00
428,1651529820,3.26,1.732,9.253,0.992,2022-05-02T22:17:00Z,2022,9.2538,5/2/22,15:17:00
429,1651529880,3.25,1.732,9.25,0.992,2022-05-02T22:18:00Z,2022,9.2528,5/2/22,15:18:00
430,1651529940,3.25,1.721,9.246,0.992,2022-05-02T22:19:00Z,2022,9.2516,5/2/22,15:19:00
431,1651530000,3.25,1.721,9.25,0.992,2022-05-02T22:20:00Z,2022,9.2508,5/2/22,15:20:00
432,1651530060,3.26,1.7,9.273,0.993,2022-05-02T22:21:00Z,2022,9.2544,5/2/22,15:21:00
433,1651530120,3.26,1.71,9.256,0.992,2022-05-02T22:22:00Z,2022,9.255,5/2/22,15:22:00
434,1651530180,3.25,1.721,9.261,0.992,2022-05-02T22:23:00Z,2022,9.2572,5/2/22,15:23:00
435,1651530240,3.25,1.721,9.246,0.992,2022-05-02T22:24:00Z,2022,9.2572,5/2/22,15:24:00
436,1651530300,3.25,1.732,9.242,0.992,2022-05-02T22:25:00Z,2022,9.2556,5/2/22,15:25:00
437,1651530360,3.26,1.689,9.269,0.992,2022-05-02T22:26:00Z,2022,9.2548,5/2/22,15:26:00
438,1651530420,3.25,1.721,9.246,0.992,2022-05-02T22:27:00Z,2022,9.2528,5/2/22,15:27:00
439,1651530480,3.26,1.721,9.251,0.992,2022-05-02T22:28:00Z,2022,9.2508,5/2/22,15:28:00
440,1651530540,3.25,1.721,9.256,0.992,2022-05-02T22:29:00Z,2022,9.2528,5/2/22,15:29:00
441,1651530600,3.25,1.71,9.245,0.992,2022-05-02T22:30:00Z,2022,9.2534,5/2/22,15:30:00
442,1651530660,3.25,1.721,9.238,0.992,2022-05-02T22:31:00Z,2022,9.2472,5/2/22,15:31:00
443,1651530720,3.25,1.678,9.233,0.991,2022-05-02T22:32:00Z,2022,9.2446,5/2/22,15:32:00
444,1651530780,3.26,1.657,9.232,0.991,2022-05-02T22:33:00Z,2022,9.2408,5/2/22,15:33:00
445,1651530840,3.26,1.668,9.243,0.992,2022-05-02T22:34:00Z,2022,9.2382,5/2/22,15:34:00
446,1651530900,3.26,1.657,9.22,0.992,2022-05-02T22:35:00Z,2022,9.2332,5/2/22,15:35:00
447,1651530960,3.25,1.636,9.26,0.992,2022-05-02T22:36:00Z,2022,9.2376,5/2/22,15:36:00
448,1651531020,3.26,1.657,9.261,0.992,2022-05-02T22:37:00Z,2022,9.2432,5/2/22,15:37:00
449,1651531080,3.26,1.7,9.248,0.992,2022-05-02T22:38:00Z,2022,9.2464,5/2/22,15:38:00
450,1651531140,3.25,1.689,9.254,0.992,2022-05-02T22:39:00Z,2022,9.2486,5/2/22,15:39:00
451,1651531200,3.26,1.71,9.262,0.992,2022-05-02T22:40:00Z,2022,9.257,5/2/22,15:40:00
452,1651531260,3.25,1.689,9.259,0.992,2022-05-02T22:41:00Z,2022,9.2568,5/2/22,15:41:00
453,1651531320,3.25,1.71,9.242,0.992,2022-05-02T22:42:00Z,2022,9.253,5/2/22,15:42:00
454,1651531380,3.26,1.7,9.247,0.992,2022-05-02T22:43:00Z,2022,9.2528,5/2/22,15:43:00
455,1651531440,3.26,1.7,9.257,0.992,2022-05-02T22:44:00Z,2022,9.2534,5/2/22,15:44:00
456,1651531500,3.26,1.721,9.246,0.992,2022-05-02T22:45:00Z,2022,9.2502,5/2/22,15:45:00
457,1651531560,3.26,1.7,9.252,0.992,2022-05-02T22:46:00Z,2022,9.2488,5/2/22,15:46:00
458,1651531620,3.26,1.7,9.254,0.992,2022-05-02T22:47:00Z,2022,9.2512,5/2/22,15:47:00
459,1651531680,3.26,1.689,9.264,0.992,2022-05-02T22:48:00Z,2022,9.2546,5/2/22,15:48:00
460,1651531740,3.26,1.689,9.259,0.992,2022-05-02T22:49:00Z,2022,9.255,5/2/22,15:49:00
461,1651531800,3.26,1.689,9.266,0.993,2022-05-02T22:50:00Z,2022,9.259,5/2/22,15:50:00
462,1651531860,3.25,1.689,9.259,0.992,2022-05-02T22:51:00Z,2022,9.2604,5/2/22,15:51:00
463,1651531920,3.26,1.636,9.283,0.992,2022-05-02T22:52:00Z,2022,9.2662,5/2/22,15:52:00
464,1651531980,3.25,1.7,9.258,0.992,2022-05-02T22:53:00Z,2022,9.265,5/2/22,15:53:00
465,1651532040,3.26,1.678,9.265,0.991,2022-05-02T22:54:00Z,2022,9.2662,5/2/22,15:54:00
466,1651532100,3.26,1.668,9.279,0.992,2022-05-02T22:55:00Z,2022,9.2688,5/2/22,15:55:00
467,1651532160,3.26,1.646,9.286,0.993,2022-05-02T22:56:00Z,2022,9.2742,5/2/22,15:56:00
468,1651532220,3.25,1.668,9.272,0.992,2022-05-02T22:57:00Z,2022,9.272,5/2/22,15:57:00
469,1651532280,3.25,1.7,9.267,0.993,2022-05-02T22:58:00Z,2022,9.2738,5/2/22,15:58:00
470,1651532340,3.26,1.614,9.297,0.992,2022-05-02T22:59:00Z,2022,9.2802,5/2/22,15:59:00
471,1651532400,3.25,1.646,9.271,0.992,2022-05-02T23:00:00Z,2022,9.2786,5/2/22,16:00:00
472,1651532460,3.26,1.646,9.292,0.992,2022-05-02T23:01:00Z,2022,9.2798,5/2/22,16:01:00
473,1651532520,3.26,1.668,9.275,0.992,2022-05-02T23:02:00Z,2022,9.2804,5/2/22,16:02:00
474,1651532580,3.26,1.668,9.262,0.992,2022-05-02T23:03:00Z,2022,9.2794,5/2/22,16:03:00
475,1651532640,3.26,1.689,9.263,0.992,2022-05-02T23:04:00Z,2022,9.2726,5/2/22,16:04:00
476,1651532700,3.25,1.678,9.272,0.992,2022-05-02T23:05:00Z,2022,9.2728,5/2/22,16:05:00
477,1651532760,3.26,1.678,9.25,0.991,2022-05-02T23:06:00Z,2022,9.2644,5/2/22,16:06:00
478,1651532820,3.25,1.657,9.272,0.992,2022-05-02T23:07:00Z,2022,9.2638,5/2/22,16:07:00
479,1651532880,3.25,1.7,9.256,0.992,2022-05-02T23:08:00Z,2022,9.2626,5/2/22,16:08:00
480,1651532940,3.25,1.678,9.256,0.992,2022-05-02T23:09:00Z,2022,9.2612,5/2/22,16:09:00
481,1651533000,3.26,1.678,9.251,0.992,2022-05-02T23:10:00Z,2022,9.257,5/2/22,16:10:00
